Operation, Opt_ID, Threads, Queue Depth, Device Queue Depth, KIOPS , Bandwidth(MiBs), cpu_core_index, usr, nice, sys, iowait, irq, soft, steal, guest, gnice, cpu_usages
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,12,0.0,0.0,21.45,0.0,2.17,0.01,0.0,0.0,0.0,23.63
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,13,0.01,0.0,20.04,0.0,2.02,0.01,0.0,0.0,0.0,22.080000000000002
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,14,0.02,0.0,20.36,0.0,2.02,0.01,0.0,0.0,0.0,22.41
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,15,0.01,0.0,20.92,0.0,2.11,0.01,0.0,0.0,0.0,23.050000000000004
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,16,0.19,0.0,1.97,0.0,0.5,0.0,0.0,0.02,0.0,2.68
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,17,0.02,0.0,1.0,0.0,0.35,0.01,0.0,0.19,0.0,1.57
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,18,0.01,0.0,2.71,0.0,0.92,0.01,0.0,0.01,0.0,3.6599999999999993
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,19,0.02,0.0,1.1,0.0,0.32,0.0,0.0,0.18,0.0,1.62
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,20,0.0,0.0,0.97,0.0,0.36,0.01,0.0,0.01,0.0,1.35
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,21,0.02,0.0,1.8,0.0,0.51,0.0,0.0,0.0,0.0,2.33
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,22,0.01,0.0,1.53,0.0,0.43,0.0,0.0,0.04,0.0,2.01
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,23,0.02,0.0,3.89,0.0,1.11,0.01,0.0,0.01,0.0,5.04
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,24,0.01,0.0,23.91,0.0,6.95,0.0,0.0,0.0,0.0,30.87
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,25,0.03,0.0,10.08,0.0,2.88,0.0,0.0,0.0,0.0,12.989999999999998
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,26,0.02,0.0,3.4,0.01,0.97,0.0,0.0,0.0,0.0,4.3999999999999995
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,27,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,28,0.01,0.0,1.49,0.0,0.43,0.0,0.0,0.0,0.0,1.93
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,29,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,30,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,32,0.0,0.0,23.34,0.0,2.78,0.0,0.0,0.0,0.0,26.12
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,33,0.0,0.0,23.21,0.0,2.74,0.0,0.0,0.0,0.0,25.950000000000003
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,34,0.01,0.0,17.81,0.0,1.62,0.01,0.0,0.0,0.0,19.450000000000003
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,35,0.01,0.0,17.84,0.0,1.64,0.01,0.0,0.0,0.0,19.500000000000004
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,36,0.01,0.0,20.79,0.0,2.11,0.01,0.0,0.0,0.0,22.92
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,37,0.01,0.0,20.56,0.0,2.04,0.0,0.0,0.0,0.0,22.61
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,38,0.01,0.0,20.74,0.0,2.04,0.0,0.0,0.0,0.0,22.79
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,39,0.0,0.0,20.67,0.0,2.06,0.01,0.0,0.0,0.0,22.740000000000002
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,40,0.0,0.0,21.05,0.0,2.07,0.0,0.0,0.0,0.0,23.12
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,41,0.0,0.0,20.76,0.0,2.02,0.01,0.0,0.0,0.0,22.790000000000003
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,42,0.0,0.0,20.24,0.0,1.98,0.01,0.0,0.0,0.0,22.23
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,43,0.01,0.0,20.68,0.0,2.06,0.01,0.0,0.0,0.0,22.76
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,44,0.01,0.0,21.11,0.0,2.13,0.01,0.0,0.0,0.0,23.26
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,45,0.01,0.0,19.86,0.0,1.97,0.01,0.0,0.0,0.0,21.85
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,46,0.01,0.0,20.56,0.0,2.07,0.01,0.0,0.0,0.0,22.650000000000002
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,47,0.01,0.0,20.62,0.0,2.07,0.01,0.0,0.0,0.0,22.710000000000004
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,48,0.02,0.0,0.42,0.0,0.15,0.01,0.0,0.05,0.0,0.65
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,49,0.01,0.0,2.06,0.0,0.59,0.01,0.0,0.07,0.0,2.7399999999999993
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,50,0.02,0.0,0.38,0.0,0.12,0.0,0.0,0.02,0.0,0.54
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,51,0.03,0.0,2.25,0.0,0.67,0.03,0.0,0.01,0.0,2.9899999999999993
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,52,0.02,0.0,4.92,0.0,1.39,0.0,0.0,0.0,0.0,6.329999999999999
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,53,0.02,0.0,11.26,0.0,3.21,0.0,0.0,0.0,0.0,14.489999999999998
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,54,0.03,0.0,0.01,0.0,0.05,0.01,0.0,0.01,0.0,0.10999999999999999
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,55,0.01,0.0,0.06,0.0,0.07,0.0,0.0,0.03,0.0,0.17
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,56,0.03,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.06999999999999999
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,57,0.02,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.060000000000000005
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,59,0.02,0.0,0.8,0.0,0.26,0.0,0.0,0.0,0.0,1.08
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,60,0.01,0.0,1.78,0.0,0.51,0.0,0.0,0.0,0.0,2.3
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,61,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,62,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t2,2,128,256,184.48746,738.0,63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,0,5.32,0.0,93.58,0.0,0.25,0.02,0.0,0.0,0.0,99.17
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,1,5.36,0.0,93.57,0.0,0.22,0.01,0.0,0.0,0.0,99.16
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,2,5.49,0.0,93.46,0.0,0.22,0.01,0.0,0.0,0.0,99.17999999999999
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,3,5.35,0.0,93.64,0.0,0.23,0.0,0.0,0.0,0.0,99.22
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,4,0.01,0.0,30.55,0.0,2.85,1.26,0.0,0.0,0.0,34.67
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,5,0.01,0.0,30.11,0.0,2.79,0.3,0.0,0.0,0.0,33.21
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,6,0.01,0.0,30.14,0.0,2.81,0.11,0.0,0.0,0.0,33.07
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,7,0.01,0.0,30.39,0.0,2.85,0.07,0.0,0.0,0.0,33.32
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,8,0.01,0.0,31.23,0.0,2.95,0.23,0.0,0.0,0.0,34.42
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,9,0.01,0.0,30.57,0.0,2.84,0.05,0.0,0.0,0.0,33.47
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,10,0.01,0.0,30.65,0.0,2.85,0.03,0.0,0.0,0.0,33.54
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,11,0.02,0.0,30.7,0.0,2.9,0.02,0.0,0.0,0.0,33.64
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,12,0.01,0.0,30.94,0.0,2.94,0.02,0.0,0.0,0.0,33.910000000000004
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,13,0.01,0.0,30.72,0.0,2.92,0.02,0.0,0.0,0.0,33.67
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,14,0.01,0.0,30.42,0.0,2.84,0.01,0.0,0.0,0.0,33.28
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,15,0.01,0.0,30.71,0.0,2.91,0.02,0.0,0.0,0.0,33.650000000000006
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,16,0.02,0.0,1.69,0.0,0.49,0.02,0.0,0.0,0.0,2.22
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,17,0.02,0.0,6.08,0.0,1.81,0.0,0.0,0.0,0.0,7.91
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,18,0.21,0.0,2.15,0.0,0.56,0.0,0.0,0.18,0.0,3.1
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,19,0.02,0.0,2.93,0.0,0.86,0.01,0.0,0.02,0.0,3.84
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,20,0.02,0.0,4.44,0.0,1.29,0.01,0.0,0.01,0.0,5.77
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,21,0.02,0.0,3.89,0.0,1.14,0.0,0.0,0.04,0.0,5.09
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,22,0.02,0.0,3.86,0.0,1.13,0.0,0.0,0.04,0.0,5.05
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,23,0.01,0.0,7.3,0.0,2.15,0.01,0.0,0.02,0.0,9.489999999999998
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,24,0.01,0.0,0.41,0.0,0.12,0.0,0.0,0.0,0.0,0.54
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,25,0.02,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.06
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,26,0.02,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.11000000000000001
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,27,0.02,0.0,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.23
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,28,0.01,0.0,0.88,0.0,0.26,0.01,0.0,0.0,0.0,1.16
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,29,0.02,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.05
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,30,0.02,0.0,1.02,0.0,0.29,0.0,0.0,0.0,0.0,1.33
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,31,0.02,0.0,0.27,0.0,0.09,0.01,0.0,0.0,0.0,0.39
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,32,0.02,0.0,27.86,0.0,3.09,0.01,0.0,0.0,0.0,30.98
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,33,0.01,0.0,28.45,0.0,3.13,0.01,0.0,0.0,0.0,31.6
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,34,0.02,0.0,29.13,0.0,3.25,0.01,0.0,0.0,0.0,32.41
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,35,0.01,0.0,30.44,0.0,3.46,0.01,0.0,0.0,0.0,33.92
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,36,0.01,0.0,30.11,0.0,2.81,0.01,0.0,0.0,0.0,32.94
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,37,0.01,0.0,29.49,0.0,2.72,0.01,0.0,0.0,0.0,32.23
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,38,0.01,0.0,29.69,0.0,2.76,0.01,0.0,0.0,0.0,32.47
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,39,0.01,0.0,30.1,0.0,2.8,0.01,0.0,0.0,0.0,32.92
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,40,0.01,0.0,30.73,0.0,2.88,0.02,0.0,0.0,0.0,33.64000000000001
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,41,0.0,0.0,30.4,0.0,2.81,0.01,0.0,0.02,0.0,33.24
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,42,0.01,0.0,30.95,0.0,2.9,0.02,0.0,0.0,0.0,33.88
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,43,0.01,0.0,30.68,0.0,2.85,0.01,0.0,0.0,0.0,33.55
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,44,0.01,0.0,30.48,0.0,2.88,0.01,0.0,0.0,0.0,33.38
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,45,0.01,0.0,30.51,0.0,2.87,0.02,0.0,0.0,0.0,33.410000000000004
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,46,0.01,0.0,30.22,0.0,2.83,0.01,0.0,0.0,0.0,33.07
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,47,0.01,0.0,30.57,0.0,2.88,0.02,0.0,0.0,0.0,33.480000000000004
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,48,0.03,0.0,6.03,0.0,1.76,0.01,0.0,0.01,0.0,7.84
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,49,0.02,0.0,2.49,0.0,0.73,0.0,0.0,0.0,0.0,3.24
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,50,0.02,0.0,4.12,0.0,1.22,0.0,0.0,0.18,0.0,5.539999999999999
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,51,0.02,0.0,4.62,0.0,1.36,0.0,0.0,0.01,0.0,6.01
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,52,0.04,0.0,2.32,0.0,0.68,0.0,0.0,0.01,0.0,3.05
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,53,0.02,0.0,8.55,0.0,2.49,0.0,0.0,0.06,0.0,11.120000000000001
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,54,0.02,0.0,8.53,0.0,2.49,0.01,0.0,0.01,0.0,11.059999999999999
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,55,0.03,0.0,0.8,0.0,0.24,0.0,0.0,0.01,0.0,1.08
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,56,0.02,0.0,0.11,0.0,0.45,0.0,0.0,0.0,0.0,0.5800000000000001
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,58,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,59,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,60,0.02,0.0,2.72,0.0,0.82,0.01,0.0,0.0,0.0,3.57
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,61,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.07
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,62,0.02,0.0,2.02,0.0,0.61,0.01,0.0,0.0,0.0,2.6599999999999997
Random 4KB Write,randomwriteq128t4,4,128,512,221.78044,887.1,63,0.04,0.0,0.06,0.0,0.12,0.02,0.0,0.0,0.0,0.24
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,0,2.79,0.0,96.44,0.0,0.21,0.01,0.0,0.0,0.0,99.45
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,1,2.8,0.0,96.45,0.0,0.18,0.01,0.0,0.0,0.0,99.44000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,2,2.87,0.0,96.39,0.0,0.18,0.01,0.0,0.0,0.0,99.45000000000002
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,3,3.69,0.0,95.57,0.0,0.18,0.0,0.0,0.0,0.0,99.44
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,4,2.92,0.0,96.34,0.0,0.19,0.0,0.0,0.0,0.0,99.45
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,5,2.8,0.0,96.46,0.0,0.18,0.01,0.0,0.0,0.0,99.45
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,6,2.82,0.0,96.32,0.0,0.32,0.0,0.0,0.0,0.0,99.45999999999998
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,7,2.9,0.0,96.37,0.0,0.18,0.0,0.0,0.0,0.0,99.45000000000002
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,8,0.01,0.0,63.76,0.0,3.31,0.51,0.0,0.0,0.0,67.59
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,9,0.01,0.0,60.88,0.0,3.15,0.33,0.0,0.0,0.0,64.37
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,10,0.01,0.0,61.84,0.0,3.22,0.19,0.0,0.0,0.0,65.26
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,11,0.01,0.0,61.64,0.0,3.24,0.11,0.0,0.0,0.0,65.0
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,12,0.01,0.0,59.71,0.0,3.13,0.27,0.0,0.0,0.0,63.120000000000005
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,13,0.01,0.0,62.15,0.0,3.2,0.12,0.0,0.0,0.0,65.48
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,14,0.01,0.0,62.44,0.0,3.18,0.08,0.0,0.0,0.0,65.71
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,15,0.02,0.0,61.89,0.0,3.18,0.05,0.0,0.0,0.0,65.14
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,16,0.2,0.0,0.26,0.0,0.13,0.1,0.0,0.01,0.0,0.7000000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,17,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.03,0.0,0.08
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,18,0.03,0.0,0.02,0.0,0.06,0.03,0.0,0.01,0.0,0.15000000000000002
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,19,0.03,0.0,0.03,0.0,0.07,0.0,0.0,0.0,0.0,0.13
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,20,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.04
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,21,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.11000000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,22,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,23,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.05
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,26,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,27,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,28,0.02,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.060000000000000005
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,30,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,32,0.01,0.0,60.95,0.0,3.53,0.01,0.0,0.0,0.0,64.5
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,33,0.01,0.0,59.3,0.0,3.4,0.01,0.0,0.0,0.0,62.71999999999999
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,34,0.01,0.0,59.48,0.0,3.4,0.02,0.0,0.0,0.0,62.91
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,35,0.01,0.0,59.55,0.0,3.46,0.01,0.0,0.0,0.0,63.029999999999994
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,36,0.01,0.0,60.44,0.0,3.5,0.02,0.0,0.0,0.0,63.97
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,37,0.02,0.0,58.38,0.0,3.35,0.01,0.0,0.0,0.0,61.760000000000005
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,38,0.01,0.0,59.85,0.0,3.44,0.01,0.0,0.0,0.0,63.309999999999995
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,39,0.01,0.0,60.59,0.0,3.5,0.02,0.0,0.0,0.0,64.11999999999999
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,40,0.01,0.0,61.31,0.0,3.24,0.01,0.0,0.0,0.0,64.57000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,41,0.0,0.0,61.18,0.0,3.16,0.01,0.0,0.0,0.0,64.35000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,42,0.01,0.0,60.9,0.0,3.15,0.01,0.0,0.0,0.0,64.07000000000001
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,43,0.01,0.0,61.69,0.0,3.26,0.02,0.0,0.0,0.0,64.97999999999999
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,44,0.01,0.0,85.56,0.0,13.59,0.01,0.0,0.0,0.0,99.17000000000002
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,45,0.01,0.0,61.0,0.0,3.11,0.02,0.0,0.0,0.0,64.14
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,46,0.01,0.0,60.7,0.0,3.11,0.01,0.0,0.0,0.0,63.83
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,47,0.01,0.0,61.88,0.0,3.14,0.02,0.0,0.0,0.0,65.05
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,48,0.02,0.0,0.02,0.0,0.33,0.0,0.0,0.03,0.0,0.4
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,49,0.02,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.0,0.09
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,50,0.04,0.0,0.08,0.0,0.12,0.02,0.0,0.04,0.0,0.3
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,52,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,54,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.19,0.0,0.22
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,55,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.21
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,57,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,58,0.03,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.06999999999999999
Random 4KB Write,randomwriteq128t8,8,128,1024,202.35604999999998,809.4,59,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.04
